num_items,has_electronics,state,order_total,avg_item_price,will_reorder
2,1,KS,660.97,330.48,0
6,0,FL,1344.03,224.0,1
1,0,OH,221.08,221.08,0
5,1,OH,1077.59,215.52,1
3,0,MN,554.89,184.96,0
4,1,WA,196.94,49.24,0
1,1,TX,610.66,610.66,1
5,1,OH,1326.31,265.26,1
3,0,TX,1471.77,490.59,1
6,0,FL,619.56,103.26,1
2,1,AZ,1335.3,667.65,1
3,1,AZ,789.0,263.0,0
2,1,SD,1089.67,544.84,1
2,1,OH,115.79,57.9,1
6,1,TX,858.1,143.02,1
6,1,MA,151.73,25.29,1
1,0,WA,439.5,439.5,0
1,0,OH,871.88,871.88,0
3,0,OR,1220.39,406.8,0
6,0,MA,863.3,143.88,0
5,0,MA,1407.48,281.5,1
3,0,SD,1224.98,408.33,0
4,1,OH,276.55,69.14,1
2,0,KS,613.99,307.0,0
2,0,IL,1019.3,509.65,1
1,0,TX,1410.69,1410.69,1
5,1,TN,1482.19,296.44,1
6,0,CA,1156.62,192.77,1
6,0,WA,881.97,147.0,0
1,0,TX,1147.08,1147.08,1
4,1,KS,446.19,111.55,0
3,1,OH,461.22,153.74,1
3,1,WA,998.81,332.94,0
5,0,OR,1314.16,262.83,1
1,1,WA,1456.22,1456.22,1
1,0,OH,544.94,544.94,1
4,0,ND,1205.0,301.25,0
3,0,TN,1284.72,428.24,1
1,0,TX,953.6,953.6,0
6,1,MA,554.01,92.34,1
5,0,SD,947.68,189.54,0
3,0,MI,897.45,299.15,1
4,0,MN,929.46,232.36,0
5,0,NE,947.93,189.59,0
2,1,AZ,1278.23,639.12,0
6,1,MI,296.62,49.44,1
4,1,SD,582.58,145.65,0
5,0,AZ,899.7,179.94,0
1,0,NE,460.83,460.83,0
2,0,CO,1468.32,734.16,0
4,1,ND,431.57,107.89,0
1,1,CA,730.96,730.96,1
6,1,TN,1322.18,220.36,1
2,0,MI,166.09,83.04,0
3,0,SD,1240.0,413.33,0
1,0,NE,877.96,877.96,0
5,1,AZ,96.11,19.22,0
4,1,OH,1359.22,339.8,1
2,1,OR,106.84,53.42,0
1,1,MA,797.07,797.07,1
3,0,MA,121.1,40.37,0
4,0,NE,153.24,38.31,0
4,0,AZ,1336.45,334.11,0
1,0,ND,1160.45,1160.45,0
3,0,MA,335.56,111.85,0
6,1,MN,949.68,158.28,1
6,1,ND,1202.29,200.38,1
2,0,KS,1339.91,669.96,0
1,0,ND,729.05,729.05,0
2,0,TX,1351.37,675.68,1
6,1,AZ,786.38,131.06,1
4,0,MA,1047.93,261.98,0
2,0,IN,1469.59,734.8,0
3,1,WA,392.13,130.71,1
5,0,IN,294.36,58.87,0
6,0,IL,545.93,90.99,1
6,1,OH,288.38,48.06,1
3,1,MA,462.04,154.01,1
2,1,MI,1127.33,563.66,1
1,0,TX,742.41,742.41,1
4,0,CO,593.81,148.45,0
5,1,ND,584.65,116.93,0
1,0,TX,332.07,332.07,1
1,1,CA,698.75,698.75,1
3,1,MA,955.72,318.57,1
2,1,KS,251.77,125.88,0
6,0,TX,1460.58,243.43,1
6,0,IN,692.76,115.46,0
3,0,IN,1424.54,474.85,1
2,1,CA,245.26,122.63,1
3,0,IN,1162.46,387.49,0
6,0,IL,945.58,157.6,1
1,0,FL,1239.09,1239.09,0
4,0,TX,920.98,230.24,1
2,0,ND,1446.11,723.06,0
5,0,FL,959.05,191.81,1
5,1,OH,1187.68,237.54,1
1,0,TX,1322.49,1322.49,1
3,0,MI,1086.15,362.05,0
3,1,FL,810.14,270.05,1
6,1,OR,445.58,74.26,1
1,0,CO,1289.01,1289.01,0
6,0,OR,746.84,124.47,0
6,1,MA,950.03,158.34,1
5,0,AZ,164.88,32.98,0
6,0,MN,771.16,128.53,0
6,0,WA,1062.33,177.05,0
5,0,TN,896.9,179.38,0
3,0,MA,700.4,233.47,0
2,1,AZ,373.97,186.98,0
4,1,NE,499.02,124.76,1
6,0,MA,1065.91,177.65,0
2,0,TN,375.08,187.54,0
5,1,WA,951.5,190.3,1
2,0,FL,905.12,452.56,1
4,0,IN,1457.11,364.28,1
2,1,NE,138.13,69.06,0
2,1,MI,206.78,103.39,1
2,0,SD,783.82,391.91,0
2,1,TN,814.31,407.16,1
1,0,NE,107.9,107.9,0
6,0,OR,1247.49,207.92,0
5,0,OH,767.35,153.47,1
4,1,CA,552.63,138.16,1
5,1,CO,512.34,102.47,1
1,1,MN,1299.04,1299.04,1
1,0,MI,335.26,335.26,0
1,0,MA,282.61,282.61,0
6,0,MN,359.11,59.85,1
1,0,CO,956.28,956.28,0
2,0,IL,1225.85,612.92,1
5,1,CO,529.92,105.98,1
3,1,TN,301.52,100.51,1
4,0,TX,353.33,88.33,1
1,0,SD,947.82,947.82,0
5,0,CO,406.75,81.35,0
1,1,NE,1322.06,1322.06,1
6,1,MI,200.64,33.44,1
1,1,NE,96.93,96.93,0
1,0,SD,178.15,178.15,0
1,0,CA,1276.18,1276.18,1
1,1,WA,994.28,994.28,0
4,1,NE,1438.73,359.68,1
5,0,FL,537.63,107.53,1
6,0,TN,358.38,59.73,1
1,0,TN,864.86,864.86,0
1,1,AZ,829.85,829.85,0
1,1,CA,906.98,906.98,1
1,1,CO,553.92,553.92,1
2,0,TX,58.55,29.28,0
2,0,AZ,100.8,50.4,0
3,0,IN,1012.55,337.52,0
1,1,SD,808.72,808.72,0
3,0,OR,1240.47,413.49,1
4,1,SD,485.59,121.4,0
3,0,OR,1232.43,410.81,1
5,1,IL,666.96,133.39,1
2,1,IN,190.21,95.1,1
2,0,TX,1467.97,733.98,1
1,1,ND,792.31,792.31,0
1,0,TN,962.74,962.74,0
4,0,NE,1022.66,255.66,0
6,0,SD,575.5,95.92,0
4,1,FL,1133.92,283.48,1
5,1,WA,1311.89,262.38,1
1,0,CO,611.42,611.42,0
1,1,MA,1002.65,1002.65,1
4,1,CO,1147.83,286.96,1
4,1,MA,325.68,81.42,1
4,0,WA,532.26,133.06,0
2,0,MN,207.75,103.88,0
3,1,TX,923.2,307.73,1
3,0,MA,1211.36,403.79,0
1,0,ND,935.72,935.72,0
2,1,IL,310.69,155.34,1
4,0,OH,842.23,210.56,1
1,1,IL,1260.65,1260.65,1
2,0,OH,488.95,244.48,1
5,1,IN,1257.34,251.47,1
6,0,IL,1187.7,197.95,1
2,0,MI,81.52,40.76,0
1,0,TN,397.21,397.21,1
3,1,CA,837.27,279.09,1
4,1,AZ,1090.55,272.64,0
6,0,MA,1326.77,221.13,1
5,0,ND,979.51,195.9,0
6,1,NE,601.5,100.25,0
6,0,NE,317.71,52.95,0
2,1,KS,1152.05,576.02,1
1,0,OH,349.83,349.83,1
1,1,MA,1058.37,1058.37,1
6,1,MI,312.76,52.13,1
4,1,KS,182.03,45.51,0
1,1,SD,414.1,414.1,0
6,0,CA,463.15,77.19,1
1,0,NE,988.45,988.45,0
4,1,AZ,283.28,70.82,0
5,0,MA,1398.95,279.79,1
6,1,IL,853.82,142.3,1
3,1,SD,761.85,253.95,1
3,0,AZ,680.31,226.77,0
6,0,AZ,871.57,145.26,0
2,0,MN,82.55,41.28,0
5,0,MN,1485.63,297.13,1
2,0,SD,858.41,429.2,0
3,0,TX,101.03,33.68,1
4,0,IN,905.47,226.37,0
6,0,CO,683.76,113.96,0
1,0,OH,84.85,84.85,1
3,0,TN,1390.42,463.47,0
5,0,MA,65.32,13.06,0
3,1,SD,887.91,295.97,1
5,0,TX,1444.6,288.92,1
5,0,TX,394.53,78.91,1
6,1,OH,418.56,69.76,1
5,1,TX,50.61,10.12,1
2,0,IN,146.21,73.1,1
4,0,TX,115.09,28.77,1
3,0,TN,1242.85,414.28,1
4,0,OR,1263.27,315.82,0
1,1,OH,1103.72,1103.72,1
3,1,IN,561.48,187.16,1
4,1,CO,1240.82,310.2,1
4,0,OR,832.67,208.17,0
6,1,OR,491.25,81.88,1
6,0,SD,684.05,114.01,0
1,0,MA,145.36,145.36,0
5,0,SD,1420.12,284.02,0
3,0,OH,947.72,315.91,1
6,0,TX,1110.29,185.05,1
3,1,CO,1031.05,343.68,1
1,0,IN,1018.24,1018.24,1
6,0,IL,75.03,12.5,1
6,0,TX,811.79,135.3,1
5,0,CA,1241.48,248.3,1
3,1,SD,114.55,38.18,0
3,1,IL,1436.44,478.81,1
3,1,IN,665.03,221.68,1
5,0,IN,470.35,94.07,1
6,1,WA,821.14,136.86,1
1,1,WA,1211.76,1211.76,1
3,0,FL,738.39,246.13,0
4,0,TX,985.4,246.35,0
5,1,OR,774.88,154.98,1
2,0,OR,965.34,482.67,0
1,0,OH,250.14,250.14,1
4,0,KS,106.06,26.52,0
3,0,NE,248.51,82.84,0
2,0,SD,464.47,232.24,0
1,0,ND,417.37,417.37,0
5,1,SD,942.0,188.4,1
2,0,NE,711.04,355.52,0
6,1,CO,106.28,17.71,1
2,0,TX,100.56,50.28,1
4,1,CO,181.35,45.34,0
1,1,FL,561.97,561.97,1
4,1,CO,58.97,14.74,1
4,1,TN,766.28,191.57,1
3,1,NE,572.97,190.99,0
5,1,MA,855.39,171.08,1
2,0,TX,1095.2,547.6,1
1,0,KS,413.91,413.91,0
6,1,ND,277.77,46.29,0
5,0,WA,453.18,90.64,0
5,1,AZ,52.56,10.51,0
1,1,CO,224.02,224.02,1
5,0,FL,1138.7,227.74,1
3,1,OH,373.07,124.36,1
5,0,IN,1491.73,298.35,1
3,0,OR,293.36,97.79,0
2,0,IL,1193.72,596.86,1
2,0,TN,1072.31,536.16,1
4,0,SD,517.09,129.27,0
3,0,SD,529.57,176.52,0
6,0,FL,867.15,144.52,1
2,1,MA,1285.94,642.97,1
5,1,TN,609.97,121.99,1
1,0,TN,138.71,138.71,0
1,0,FL,592.91,592.91,1
3,1,OH,350.6,116.87,1
6,1,OH,1411.85,235.31,1
4,0,CA,1061.05,265.26,0
5,0,CO,123.71,24.74,0
3,1,MA,474.83,158.28,1
1,1,SD,122.81,122.81,0
3,0,ND,1253.52,417.84,0
5,0,MI,1364.13,272.83,0
6,0,KS,212.81,35.47,0
6,1,OH,688.42,114.74,1
2,0,CA,1401.23,700.62,1
5,0,MA,260.56,52.11,0
2,0,KS,473.26,236.63,0
2,1,NE,491.2,245.6,0
2,1,KS,93.58,46.79,0
3,1,MN,102.6,34.2,1
1,1,TN,1431.55,1431.55,1
6,0,CO,878.08,146.35,1
3,1,MN,494.64,164.88,1
1,0,IN,599.08,599.08,0
6,1,WA,1086.52,181.09,1
5,0,WA,581.45,116.29,1
6,0,IL,380.25,63.38,1
6,0,KS,197.66,32.94,0
6,1,CA,1106.95,184.49,1
4,1,ND,311.82,77.96,0
5,0,OH,150.99,30.2,1
3,0,IL,669.08,223.03,1
3,1,IN,107.38,35.79,1
1,0,OR,1449.25,1449.25,1
3,1,NE,959.57,319.86,1
2,1,FL,271.41,135.71,1
6,0,IN,300.06,50.01,0
3,0,MN,876.25,292.08,0
1,0,WA,567.02,567.02,0
1,0,SD,1172.69,1172.69,0
2,0,MA,841.42,420.71,1
1,0,MI,678.33,678.33,0
4,0,IL,1446.32,361.58,1
6,1,MN,616.56,102.76,1
6,1,IN,630.89,105.15,1
6,0,TN,1015.37,169.23,1
5,0,CO,1223.74,244.75,1
3,0,MN,958.01,319.34,1
4,0,ND,1062.98,265.74,0
3,1,ND,590.75,196.92,0
4,0,TX,745.27,186.32,1
3,1,FL,335.7,111.9,1
2,0,FL,1036.36,518.18,1
1,1,TX,371.11,371.11,1
1,0,MI,51.82,51.82,0
2,1,IL,1403.96,701.98,1
4,1,IN,493.72,123.43,1
5,1,CO,335.12,67.02,1
4,1,AZ,438.81,109.7,0
1,0,TN,529.15,529.15,0
5,1,ND,738.09,147.62,0
3,0,OH,150.56,50.19,1
5,0,MN,126.38,25.28,1
4,0,CO,474.72,118.68,0
2,1,MI,478.86,239.43,1
3,1,NE,220.59,73.53,0
4,1,OR,636.95,159.24,1
3,1,AZ,461.84,153.95,0
5,0,WA,87.78,17.56,0
1,1,TX,1334.3,1334.3,1
4,1,MI,1334.73,333.68,1
2,0,MI,353.31,176.66,0
5,0,MN,286.16,57.23,0
4,1,SD,843.57,210.89,1
2,1,IL,964.59,482.3,1
4,1,SD,1438.44,359.61,1
5,1,CA,597.16,119.43,1
4,1,OH,946.39,236.6,1
3,1,TN,1323.36,441.12,1
5,1,SD,702.43,140.49,0
4,1,MN,227.4,56.85,1
1,0,OR,597.3,597.3,0
4,1,MN,248.02,62.0,1
3,0,OR,74.13,24.71,0
2,1,MI,1139.75,569.88,1
2,0,OR,395.71,197.86,0
2,0,CO,52.91,26.46,0
1,0,TN,1315.03,1315.03,0
3,1,CA,693.49,231.16,1
5,0,MN,396.35,79.27,0
2,0,CO,431.05,215.52,0
3,0,ND,398.78,132.93,0
4,0,ND,332.11,83.03,0
1,0,OH,1269.78,1269.78,1
3,0,KS,296.98,98.99,0
3,0,TX,864.69,288.23,1
5,0,CA,162.11,32.42,1
3,0,NE,1426.81,475.6,0
5,0,MN,924.81,184.96,0
1,1,WA,1359.57,1359.57,0
1,0,ND,626.92,626.92,0
4,0,TN,1225.47,306.37,0
5,0,TX,1287.8,257.56,1
5,0,WA,1069.28,213.86,0
2,0,CO,184.77,92.38,0
2,0,TN,73.32,36.66,0
4,1,IN,294.41,73.6,1
1,1,NE,221.24,221.24,0
6,0,ND,1101.45,183.58,0
2,1,SD,857.66,428.83,0
3,0,SD,812.63,270.88,0
1,1,TN,416.66,416.66,1
6,0,MN,274.18,45.7,0
3,1,NE,349.49,116.5,0
5,0,OH,630.4,126.08,1
1,1,FL,1123.21,1123.21,1
4,0,KS,419.05,104.76,0
5,0,CA,1062.99,212.6,1
5,1,SD,762.69,152.54,1
3,0,MA,1333.89,444.63,1
5,1,KS,387.73,77.55,0
2,1,SD,703.74,351.87,0
1,0,OR,190.16,190.16,0
2,0,MA,535.97,267.98,1
3,0,NE,784.98,261.66,0
6,1,OH,1112.47,185.41,1
3,0,ND,337.21,112.4,0
1,0,TX,366.23,366.23,1
5,1,TX,965.79,193.16,1
4,0,FL,604.56,151.14,1
3,1,MA,749.04,249.68,1
1,1,IL,1262.4,1262.4,1
4,0,TN,773.67,193.42,1
5,0,FL,996.12,199.22,1
6,1,SD,1002.32,167.05,1
3,0,NE,1215.24,405.08,0
6,0,IL,975.3,162.55,1
1,0,TN,143.97,143.97,0
6,1,OR,546.15,91.02,1
6,1,MN,1484.51,247.42,1
1,0,KS,334.94,334.94,0
1,0,OH,900.76,900.76,1
3,1,IL,1272.26,424.09,1
6,1,CO,900.51,150.08,1
4,0,SD,589.79,147.45,0
1,0,FL,166.33,166.33,1
5,1,SD,574.41,114.88,0
6,1,OR,314.0,52.33,1
1,1,OH,1443.25,1443.25,1
4,1,MN,1086.8,271.7,1
3,1,IL,1136.61,378.87,1
6,0,IN,682.16,113.69,1
1,1,FL,209.45,209.45,1
1,1,CA,436.74,436.74,1
5,1,TN,426.58,85.32,1
5,0,WA,755.83,151.17,0
6,0,IL,718.42,119.74,1
1,1,FL,678.44,678.44,1
6,0,OH,769.17,128.2,1
1,0,CA,1481.18,1481.18,1
5,1,OH,482.61,96.52,1
4,0,ND,942.14,235.54,0
2,1,FL,397.29,198.64,1
2,1,SD,726.58,363.29,0
1,0,FL,340.07,340.07,0
5,1,MI,859.38,171.88,1
3,1,KS,434.27,144.76,0
3,0,IN,103.34,34.45,0
2,0,IN,1232.14,616.07,1
4,1,SD,235.97,58.99,0
2,0,SD,583.66,291.83,0
1,0,MI,741.91,741.91,0
4,0,FL,677.1,169.28,1
3,0,WA,1102.22,367.41,0
5,0,WA,915.33,183.07,1
5,1,IL,478.29,95.66,1
1,1,ND,124.97,124.97,0
2,0,IL,1163.01,581.5,1
1,0,FL,561.16,561.16,1
5,1,NE,1340.1,268.02,1
3,0,CA,622.83,207.61,1
5,1,OH,1090.6,218.12,1
4,1,MN,1412.37,353.09,1
6,1,MI,994.17,165.7,1
5,0,MN,649.56,129.91,0
5,0,KS,872.73,174.55,0
6,0,FL,838.0,139.67,1
4,0,MN,897.99,224.5,1
2,0,CO,262.89,131.44,0
5,1,CA,1062.84,212.57,1
1,1,MN,260.31,260.31,0
5,1,CA,71.19,14.24,1
1,1,CA,955.93,955.93,1
4,0,TX,219.52,54.88,1
5,1,TN,1167.1,233.42,1
4,0,TN,1305.65,326.41,0
4,0,OR,1419.87,354.97,1
2,0,KS,1013.49,506.74,0
5,1,ND,748.92,149.78,1
1,1,AZ,560.81,560.81,0
1,0,ND,761.84,761.84,0
5,0,FL,326.01,65.2,1
6,0,KS,555.21,92.54,0
2,0,SD,1091.0,545.5,0
2,0,WA,365.26,182.63,0
2,1,NE,432.9,216.45,1
1,1,TX,1136.53,1136.53,1
4,0,AZ,307.86,76.96,0
6,1,ND,406.54,67.76,0
2,0,AZ,75.44,37.72,0
1,1,SD,1094.07,1094.07,0
1,0,MN,945.96,945.96,0
4,1,KS,1056.86,264.21,0
5,1,CA,360.78,72.16,1
5,1,MN,1046.7,209.34,1
2,0,FL,914.75,457.38,0
2,1,NE,580.88,290.44,0
6,0,ND,684.85,114.14,1
4,0,MA,873.48,218.37,1
2,0,WA,765.27,382.64,0
4,1,ND,980.65,245.16,1
1,1,ND,312.42,312.42,0
2,0,OH,834.03,417.02,1
1,0,CO,702.91,702.91,0
3,1,NE,718.48,239.49,0
4,0,CO,730.6,182.65,0
3,0,MN,1328.13,442.71,1
2,0,TX,1237.01,618.5,1
1,1,CA,962.88,962.88,1
2,0,TX,1088.91,544.46,1
3,1,TN,112.06,37.35,1
2,0,CA,1128.79,564.4,1
6,0,IN,754.94,125.82,1
5,0,MN,510.73,102.15,0
3,0,MN,252.68,84.23,1
2,0,MA,159.05,79.53,0
1,0,AZ,115.08,115.08,0
2,1,OH,284.6,142.3,1
1,0,MI,93.71,93.71,0
5,1,MN,1112.33,222.47,1
2,1,SD,410.49,205.24,0
5,1,IL,584.67,116.93,1
3,1,TN,1242.94,414.31,1
1,0,OH,216.25,216.25,0
6,0,WA,1261.61,210.27,0
3,1,ND,977.33,325.78,0
1,1,MI,545.94,545.94,1
5,1,TN,220.82,44.16,1
4,1,CA,182.66,45.66,1
2,1,CA,536.5,268.25,1
5,0,NE,253.5,50.7,0
1,1,MA,438.18,438.18,1
1,0,MI,126.79,126.79,0
1,0,NE,912.76,912.76,0
1,0,MI,260.65,260.65,0
2,0,MN,1147.26,573.63,0
3,0,CA,366.35,122.12,1
6,1,TN,1207.07,201.18,1
4,1,KS,325.33,81.33,0
2,1,CA,1095.98,547.99,1
1,0,AZ,532.96,532.96,0
2,1,FL,895.52,447.76,1
5,0,CA,106.06,21.21,1
6,1,OR,768.1,128.02,1
1,0,CA,265.6,265.6,1
4,0,SD,755.16,188.79,0
1,0,NE,254.97,254.97,0
6,1,IL,683.78,113.96,1
4,0,KS,210.4,52.6,0
6,0,MN,368.93,61.49,1
4,0,OR,912.86,228.22,0
3,0,OR,1466.16,488.72,0
3,1,IL,701.32,233.77,1
2,0,WA,1046.4,523.2,0
2,0,OR,832.17,416.08,0
4,0,CA,772.62,193.16,1
1,0,NE,143.82,143.82,0
5,0,IN,259.23,51.85,0
5,1,FL,1330.43,266.09,1
1,0,OH,644.74,644.74,1
1,0,FL,940.78,940.78,0
3,0,OR,815.94,271.98,0
5,0,TN,599.38,119.88,1
4,0,FL,612.33,153.08,1
6,0,AZ,855.42,142.57,0
2,0,OH,254.66,127.33,1
6,0,FL,611.53,101.92,1
3,1,WA,698.11,232.7,0
5,1,IN,1478.43,295.69,1
1,1,CO,559.61,559.61,1
5,0,OH,984.64,196.93,1
4,1,TN,249.25,62.31,1
3,1,IL,144.95,48.32,1
1,1,FL,1313.74,1313.74,1
6,0,MA,1109.57,184.93,0
4,0,OR,510.37,127.59,0
6,0,KS,781.64,130.27,0
2,0,OR,246.83,123.42,0
3,0,IN,1075.38,358.46,0
4,1,NE,151.98,37.99,0
4,1,TN,1147.7,286.92,1
6,0,TX,842.91,140.48,1
1,0,OH,454.33,454.33,0
2,0,OR,1300.73,650.36,0
6,0,KS,1479.8,246.63,1
4,0,OR,418.81,104.7,1
3,0,SD,1219.06,406.35,0
4,0,NE,1137.74,284.44,0
5,1,TX,1133.43,226.69,1
3,0,MI,1437.99,479.33,0
3,0,SD,755.59,251.86,0
4,0,NE,1027.54,256.88,0
1,0,CA,1244.62,1244.62,1
3,0,IL,745.33,248.44,1
5,1,OH,748.08,149.62,1
6,0,MA,512.05,85.34,1
1,0,OR,1182.2,1182.2,0
1,1,SD,1044.98,1044.98,0
1,0,ND,704.15,704.15,0
3,0,AZ,658.04,219.35,0
1,0,CO,155.25,155.25,0
4,1,TX,59.43,14.86,1
1,0,OR,816.9,816.9,0
5,0,MA,655.36,131.07,0
2,1,OH,1204.25,602.12,1
5,0,CO,836.85,167.37,1
3,0,IL,1408.22,469.41,1
1,0,MI,334.4,334.4,0
1,1,IN,1485.72,1485.72,1
4,1,CA,481.98,120.5,1
6,1,OH,981.51,163.58,1
1,1,IL,777.69,777.69,1
5,1,MA,571.39,114.28,1
3,1,AZ,252.0,84.0,0
2,1,NE,245.51,122.76,0
1,0,ND,1081.68,1081.68,0
2,0,KS,597.58,298.79,0
1,0,SD,1443.88,1443.88,0
3,0,ND,522.19,174.06,0
6,1,TN,1476.11,246.02,1
5,0,CO,347.86,69.57,0
3,0,OR,199.08,66.36,0
2,0,CO,503.23,251.62,0
1,1,AZ,1334.1,1334.1,1
2,1,SD,806.69,403.34,0
5,0,AZ,246.69,49.34,0
3,0,TX,343.62,114.54,1
2,0,CA,501.33,250.66,1
2,0,IN,905.74,452.87,0
5,0,MA,531.95,106.39,1
1,1,TN,1133.23,1133.23,1
2,0,AZ,943.63,471.82,0
5,0,CO,1317.04,263.41,1
1,0,CO,776.39,776.39,1
6,0,IL,530.21,88.37,1
1,0,NE,1494.59,1494.59,0
6,0,NE,565.67,94.28,0
3,0,OH,671.47,223.82,1
5,1,MI,1223.23,244.65,1
1,0,KS,178.52,178.52,0
6,0,FL,610.41,101.74,1
6,0,IN,174.28,29.05,1
3,1,OH,251.99,84.0,1
4,0,ND,56.73,14.18,0
5,1,OH,63.84,12.77,1
4,1,OH,601.42,150.35,1
1,0,SD,1223.29,1223.29,0
5,1,OH,901.16,180.23,1
3,1,ND,970.63,323.54,0
1,0,MA,802.91,802.91,0
5,1,MA,1238.7,247.74,1
5,0,MN,1326.55,265.31,1
4,0,TN,1282.12,320.53,0
1,1,ND,1227.59,1227.59,0
3,1,OH,314.93,104.98,1
3,1,MI,911.12,303.71,1
1,0,TN,894.14,894.14,0
1,0,KS,815.52,815.52,0
6,0,NE,747.18,124.53,0
2,0,SD,179.3,89.65,0
4,0,OR,198.14,49.54,0
1,0,ND,1358.31,1358.31,0
1,0,MN,963.77,963.77,0
2,0,ND,430.36,215.18,0
2,0,IN,454.99,227.5,0
5,1,CA,934.78,186.96,1
3,1,ND,640.06,213.35,0
4,0,IN,689.92,172.48,1
5,1,OR,137.94,27.59,1
1,1,IN,251.17,251.17,0
2,1,TX,620.36,310.18,1
6,0,MN,1064.55,177.42,1
3,0,AZ,119.64,39.88,0
5,1,CO,535.11,107.02,1
6,0,MA,1057.85,176.31,1
3,1,MA,1198.47,399.49,1
6,1,SD,325.82,54.3,0
2,1,KS,1110.66,555.33,1
5,0,ND,1435.35,287.07,0
5,0,KS,1364.88,272.98,0
3,0,FL,1194.6,398.2,1
6,1,NE,1082.87,180.48,1
2,0,IN,390.95,195.48,0
1,0,OR,969.16,969.16,0
5,0,NE,982.75,196.55,0
1,0,ND,639.89,639.89,0
2,0,IL,764.87,382.44,1
5,0,OR,1056.34,211.27,1
5,1,TN,1430.55,286.11,1
6,0,OH,478.19,79.7,0
1,1,FL,407.23,407.23,1
6,1,ND,922.62,153.77,1
4,1,TX,239.66,59.92,1
1,1,KS,894.67,894.67,0
1,0,OR,178.83,178.83,0
4,0,ND,761.35,190.34,0
2,1,MI,949.6,474.8,1
2,0,OH,151.66,75.83,1
5,0,WA,350.08,70.02,0
3,0,ND,536.29,178.76,0
6,1,SD,584.47,97.41,1
3,0,AZ,1030.35,343.45,0
5,0,FL,817.08,163.42,1
3,0,OR,604.06,201.35,0
1,1,OR,703.48,703.48,1
1,0,CO,68.82,68.82,0
4,1,TX,1167.26,291.82,1
4,0,CO,109.46,27.36,0
5,1,TN,1252.51,250.5,1
5,0,OR,834.44,166.89,0
5,1,OH,815.34,163.07,1
1,0,SD,1071.64,1071.64,0
3,0,OR,1296.36,432.12,1
6,1,IN,1416.84,236.14,1
5,1,MN,837.89,167.58,1
5,1,SD,268.45,53.69,1
1,1,IN,1324.01,1324.01,1
6,0,MN,108.97,18.16,0
1,1,KS,1220.64,1220.64,0
6,0,TX,1036.61,172.77,1
1,1,WA,1361.86,1361.86,0
3,0,TX,1351.32,450.44,0
5,0,MI,127.07,25.41,0
2,0,MN,933.7,466.85,0
2,0,MN,230.77,115.38,0
5,0,KS,163.78,32.76,0
5,0,TN,700.0,140.0,0
5,0,WA,191.52,38.3,0
5,0,IN,1105.46,221.09,0
6,0,AZ,1454.96,242.49,0
3,0,AZ,875.9,291.97,0
2,0,NE,390.99,195.5,0
4,0,CA,1272.65,318.16,1
2,1,FL,1287.0,643.5,1
2,1,TX,1112.54,556.27,1
1,0,FL,941.94,941.94,1
5,1,ND,1308.3,261.66,1
5,1,FL,286.77,57.35,1
5,0,AZ,1400.82,280.16,0
1,1,KS,1423.44,1423.44,1
3,0,WA,1314.39,438.13,0
3,0,MI,413.46,137.82,0
4,0,CO,1294.36,323.59,1
3,0,MA,771.58,257.19,1
3,1,FL,912.65,304.22,1
5,0,WA,1268.87,253.77,0
6,0,ND,92.9,15.48,0
2,0,OR,576.27,288.14,0
3,1,WA,1232.76,410.92,0
3,1,TN,1230.23,410.08,1
1,1,CO,1280.6,1280.6,1
4,0,SD,295.36,73.84,0
6,0,FL,1073.54,178.92,1
1,0,IL,262.43,262.43,1
5,0,TX,1188.39,237.68,1
2,0,KS,405.43,202.72,0
4,0,TN,1119.84,279.96,0
1,0,OR,709.75,709.75,0
3,1,TN,1480.08,493.36,1
3,1,KS,890.85,296.95,0
4,0,MI,967.24,241.81,0
3,0,FL,583.84,194.61,1
1,0,ND,1115.05,1115.05,0
1,1,CA,767.58,767.58,1
3,1,NE,76.2,25.4,0
3,1,NE,932.44,310.81,0
5,0,FL,1254.17,250.83,1
2,1,WA,393.36,196.68,0
4,0,KS,370.54,92.64,0
1,1,AZ,932.88,932.88,0
4,1,OH,1236.07,309.02,1
5,1,IN,411.95,82.39,1
1,0,IN,1401.78,1401.78,0
5,1,NE,1394.71,278.94,1
5,0,MA,340.78,68.16,1
6,0,IL,432.49,72.08,1
3,0,WA,1065.87,355.29,0
6,0,IL,1430.01,238.34,1
4,0,MN,1079.33,269.83,1
4,0,AZ,695.11,173.78,0
3,0,MN,295.05,98.35,0
6,0,IL,718.46,119.74,1
4,0,NE,929.81,232.45,0
6,0,KS,529.88,88.31,0
3,0,MI,789.87,263.29,1
1,0,NE,238.81,238.81,0
5,0,AZ,705.67,141.13,0
5,1,ND,181.62,36.32,0
6,0,SD,121.18,20.2,0
4,1,CA,1293.0,323.25,1
6,0,KS,347.37,57.9,0
6,1,NE,883.98,147.33,0
2,0,WA,266.02,133.01,0
5,0,CO,430.66,86.13,0
3,0,KS,573.94,191.31,0
6,0,ND,258.33,43.06,0
2,1,WA,116.65,58.32,0
2,0,NE,1321.88,660.94,0
5,0,IN,67.16,13.43,1
5,1,IL,138.92,27.78,1
5,0,AZ,1217.35,243.47,1
3,0,NE,458.91,152.97,0
2,0,ND,1098.09,549.04,0
4,0,FL,262.03,65.51,1
3,1,WA,394.06,131.35,0
1,1,FL,880.53,880.53,1
6,1,TX,1483.52,247.25,1
